FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
0,59.56,3834.24,574517.77,54,149,0,2.98,0.380018,1.04546,56.45486321,0.167782617,367.0703572,0,0,0,3,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,6.5,7763.23,77697.37,10,10,0,0.123,0.085066,0.084493,0.844933348,0.005729231,0,0,0,0,0,0
0,0,1354.63,452444.9,0,334,1,66.180436,12.440834,0,0,4155.238457,0.597747935,0,0,0,1,0
0,0,14778.59,133007.28,0,9,1,12.271826,4.356068,0,0,39.20461609,0.202765403,0,0,0,1,0
0,0,0,0,0,1,0,0.005,0.005,0,0,0.005,0,0,0,0,0,0
0,6370.93,798.89,301870.72,45,19,0,100,13.589026,5.736707,258.1517985,0.039703717,12943.33223,12236.97974,0,15,12,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,200.48,1961.63,266432.08,918,42,0,5.786382,1.176791,0.091581,84.07116017,-34.64593976,265743.4874,256596.1893,0,9,24,0
0,0,9538.39,133537.42,0,14,1,46,5.307854,0,0,74.30995206,1.048542063,0,0,0,1,0
0,0,2081.68,228984.53,0,110,1,0.5875,0.288181,0,0,31.69988104,0.933530493,0,0,0,2,0
0,0,10442.99,20885.98,0,2,0,0,0,0,0,0,8889.006973,8889.006973,0,1,1,0
0,0,1655.3,226776.6,0,137,1,0.40895,0.202817,0,0,27.78592267,0.990033328,0,0,0,2,0
0,157.1,0,314.2,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,7945.11,30621.26,899439.22,13,26,0,47.770789,17.933638,35.866468,466.2640838,0.010502715,601.4133056,1.413305572,0,1,2,0
0,17239.43,14345.18,757778.37,14,36,0,108.792807,6.708628,17.615196,246.6127455,-5.10213198,611.6675978,0.150730611,0,2,5,0
0,0,14364.43,201102.08,0,14,1,558,113.420657,0,0,1587.8892,731.8094835,0,0,0,5,0
1,0,416.13,74986.87,1,2,0,0.575068,0.532849,1.064838,1.06483777,0.000861,1.337,0,0,0,1,1
1,0,194.82,3700,1,7,0,1.203269,0.599424,4.194916,4.194915618,0.00105,0,0,0,0,1,1
1,3323.73,0,9971.2,3,1,0,0.016139,0.016139,0.003954,0.011863249,0.004275751,480449.096,480449.096,0,1,1,1
1,0,794.52,28112.48,1,7,0,1.3,0.614286,4.29895,4.29895,0.00105,1.337,0,0,0,1,1
0,6.33,827,127797.32,200,153,0,42.636256,16.394741,12.541513,2508.30261,0.092767484,0,0,0,0,0,0
0,0,4319.73,1023775.32,0,237,1,1.995,0.138148,0,0,32.74106114,1E-10,0,0,0,1,0
0,0.93,1748.94,111991.72,64,64,0,0.223954,0.201675,0.200835,12.85341676,0.05376,0,0,0,0,0,0
0,0,0,20.78,1,1,0,1.0036,1.0036,1.00298,1.00298,0.00062,0,0,0,0,0,0
0,345.1,545.58,429173.2,1212,20,0,18.469511,5.169613,0.093821,113.711,-10.31873377,142411.7427,46794.12353,0,10,35,0
0,17394.78,2256.01,566310.25,31,12,0,50,5.711798,3.368607,104.4268166,-35.88523855,112828.9317,132635.1007,0,3,16,0
0,0,1626.96,193608.57,0,119,1,1.01783,0.687114,0,0,81.76654211,1.35787549,0,0,0,1,0
0,161.23,0.82,324.1,2,2,0,60.569977,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1,97647.91,6223.31,213965.73,2,3,0,0.654095,0.597499,0.895765,1.791530952,0.000965448,112.37,99,0,1,2,1
0,101.53,0,304.58,3,1,0,101,101,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,0,0,396.4,1,1,0,0.226826,0.226826,0.226206,0.22620595,0.00062,0,0,0,0,0,0
0,157.78,0,315.57,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,3.85,38452.28,0,9999,1,38,0.003802,0,0,38.017,813.866897,0,0,0,13,0
0,5.99,1080.22,6517.28,6,6,0,8.99,6.296387,6.295946,37.77567824,0.002646,0,0,0,0,0,0
0,5.74,75969.97,531818.5,5,7,0,2.829211,0.677701,0.947526,4.73762796,0.0062778,0,0,0,0,0,0
1,0,0,4777.82,1,1,0,0.5,0.5,0.499139,0.499139,0.000861,0,0,0,0,1,1
0,247.38,15296.34,481360.63,29,31,0,5,1.363274,1.456362,42.23449828,0.027001245,0,0,0,0,0,0
0,0,2602.46,291476.02,0,112,1,0.445626,0.235373,0,0,26.36178532,0.702026849,0,0,0,2,0
0,1861.95,3299.78,1084594.63,283,169,0,51.988,9.440878,5.951868,1684.378706,-88.87025642,115912492.9,115872967.6,0,15,62,0
0,158.28,0.63,317.83,2,2,0,54.94156,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,1881.38,244579.02,0,130,1,1.9,0.208538,0,0,27.10995407,2.194645202,0,0,0,3,0
0,6757.46,1610.22,707906.55,49,234,0,1.001555,0.163169,0.778224,38.133,0.048580622,6683.96866,2232.31,0,4,10,0
0,0,2047.08,319344.27,0,156,1,1.004747,0.352909,0,0,55.05380286,1.653538585,0,0,0,2,0
0,1.37,0.97,8.78,5,2,0,1630.459605,1000.5,400.199528,2000.997642,0.002358181,0,0,0,0,0,0
0,0,0,392.08,1,1,0,5,5,4.99938,4.99938,0.00062,0,0,0,0,0,0
1,0,2244.76,36343.53,1,5,0,0.993237,0.634647,3.172187,3.17218705,0.00105,1.337,0,0,0,1,1
0,4441.63,5933.63,108125.53,19,4,0,104.2456,35.920835,7.56179,143.6740097,0.009328331,12.29063657,0,0,0,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,27449.13,45839.58,1411695.2,3,29,0,14.99,0.640943,6.195464,18.58639132,0.000944682,415.3456413,0,0,0,7,0
0,108.26,0.3,325.38,3,2,0,80.441098,50.5,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
0,243777.98,207.96,731749.85,3,2,0,4.309344,2.333649,2.111063,6.33318832,-1.66589066,321.0859379,0,0,0,8,0
1,11054.59,7080.44,291896.23,20,10,0,3.5,1.081799,0.540425,10.80849973,0.009492002,1.337,0,0,0,2,1
0,179.89,15475.91,547953.3,35,35,0,2.279377,1.020009,1.019108,35.66877333,0.03154013,0,0,0,0,0,0
0,105.81,0,317.43,3,1,0,101,101,33.666176,100.9985267,0.001473262,0,0,0,0,0,0
0,6.94,0,20.83,3,2,0,1489.817546,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,3.76,0,11.28,3,2,0,1082.105117,1000.5,666.99939,2000.998169,0.001830667,0,0,0,0,0,0
0,0,36418.38,145673.52,0,4,1,57.74,14.8075,0,0,59.23,0.269967806,0,0,0,2,0
0,1644.84,10597.74,837697.67,316,30,6,209,30.688046,3.072998,971.0672451,-50.42586932,102376134.5,1004207414,0,23,13,0
0,156.16,2925.08,267755.22,85,87,0,1.000014,0.059985,0.060976,5.183001494,0.035721,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,16.08,0,48.23,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,2671.89,1625.1,1018283.88,299,135,0,39.495,4.820427,2.364669,707.0361,-56.27847802,13515245.38,3269065.833,0,57,141,0
0,157.89,0,315.78,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,515.45,1731.68,286926.48,46,152,0,0.392,0.080881,0.292583,13.45880735,-1.1648196,36.19076108,0,0,0,6,0
0,0,2650.9,548737.1,0,207,1,10.695,0.753735,0,0,156.0231837,1.211128731,0,0,0,2,0
0,9602.37,0,326480.45,34,1,0,0.123839,0.123839,0.002692,0.09153814,0.03230129,0,0,0,0,0,0
1,3304.42,4287.63,114590.23,23,9,0,0.5,0.106761,0.084539,1.94439007,-0.983544694,2.07051361,0.000000188,0,1,2,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,1257.55,21378.32,0,17,0,11.99,2.273025,0,0,38.64142832,100.337,0,0,0,3,1
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,21.74,44644,312638.42,6,7,0,4.949962,1.525335,1.775601,10.6536085,0.02373508,0,0,0,0,0,0
0,5643.63,4246.24,436335.2,57,27,0,21.816,4.356378,2.062772,117.578,0.044201147,158769.1,99339.9,0,13,20,0
0,161.55,0.82,324.73,2,2,0,57.353134,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,0,10600.35,101428.83,1,7,0,3.75604,2.06053,6,6,8.42370717,824.1075861,0,0,0,9,0
0,1252.45,1800.37,125870.32,43,40,0,16,6.90856,6.426148,276.3243501,0.01806002,0.548884684,0,0,0,1,0
0,10.49,11021.21,110317,10,10,0,5,1.253238,1.252781,12.52781185,0.004564331,0,0,0,0,0,0
0,184.98,5.64,284889.42,1540,3,0,10,5.4,0.021029,32.383906,-16.183906,760.1010655,0,0,1,10,0
1,0,0,0,0,1,0,0.0005,0.0005,0,0,0.0005,20,0,0,0,1,1
0,0,0,47664.6,1,1,0,2.129898,2.129898,2.129457,2.12945656,0.000441,0.160437298,0,0,0,1,0
0,0,0,0.45,1,1,0,0.001104,0.001104,0.000684,0.000684143,0.00042,0,0,0,0,0,0
0,7.27,9857.04,69050.13,7,7,0,5.9,3.6,3.599262,25.19483673,0.00516327,0,0,0,0,0,0
0,2.81,23620.49,118116.5,5,5,0,14.087984,5.604336,5.603829,28.01914538,0.002533701,0,0,0,0,0,0
0,157.6,0,315.2,2,1,0,101,101,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
1,0,153.77,5303.88,1,15,0,1,0.407908,6.117766,6.117766,0.000861,0,0,0,0,1,1
0,5178.6,10214.36,174215.43,8,13,0,0.199583,0.100988,0.163664,1.309313181,0.003528375,0.014997201,0,0,0,1,0
0,0,2139.17,226751.72,0,106,1,0.610044,0.24245,0,0,25.69969155,0.641668049,0,0,0,2,0
0,96.2,4624.11,963436.67,113,206,0,59.14,24.260837,44.226749,4997.622651,0.10986522,23838718.5,390424.5,0,1,4,0
0,2.41,0,9.63,4,2,0,1060.446041,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,0,46482.28,464822.75,0,10,1,1.008,0.342543,0,0,3.42542975,20.9579442,0,0,0,2,0
1,14.74,431.18,7790.7,2,18,0,8,0.968429,8.758925,17.51785032,-0.086135319,0,0,0,0,1,1
0,0,0,282.88,1,1,0,3.41,3.41,3.40938,3.40938,0.00062,0,0,0,0,0,0
0,43.16,1645.28,293788.7,174,174,0,152.90671,2.531588,2.544733,442.7835492,-2.287262838,1379.576793,1379.576793,0,1,1,0
0,5256.73,5200.14,251870.42,40,8,1,7.999,2.411367,0.481025,19.241,0.049937305,104074.4279,101093.4279,0,13,15,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,89647.51,7007.61,193310.23,2,2,0,0.174277,0.108816,0.108375,0.21675093,0.000882,0,0,0,0,0,0
0,0,0,22076.73,1,1,0,1,1,0.999559,0.999559,0.000441,0,0,0,0,0,0
0,195.74,4796.83,478798.63,69,97,0,41.25,2.063398,2.899904,200.0933695,0.056235877,0,0,0,0,0,0
0,0,0,11.75,1,1,0,1.225782,1.225782,1.225162,1.22516233,0.00062,0,0,0,0,0,0
0,0,21793.39,130760.32,0,6,1,26.1222,8.1537,0,0,48.9222,2.871604183,0,0,0,1,0
1,0,1096.05,5662.03,1,4,0,1.055684,0.442996,1.771501,1.77150102,0.000483,13.37,0,0,0,1,1
0,106.83,0,320.48,3,1,0,101,101,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
1,1681.21,5492.54,156590.2,18,23,0,0.5,0.106172,0.135004,2.430080804,0.011865,0,0,0,0,1,1
0,3446.66,1365.12,965446.7,130,379,0,61.681975,10.475134,30.557553,3972.481887,-2.406003844,1564.980921,1564.732899,0,2,4,0
0,23.46,0.44,71.27,3,2,0,85.750013,50.5,33.666148,100.9984444,0.001555573,0,0,0,0,0,0
0,0,2099.86,226784.83,0,108,1,0.419104,0.204169,0,0,22.05025232,1.079119362,0,0,0,2,0
1,11892.37,111.29,24007.32,2,2,0,0.66,0.43,0.4285,0.857,0.003,15,0,0,0,1,1
0,892.69,29766.53,460780.98,16,15,0,4895,928.249167,870.232928,13923.72685,0.010646812,0,0,0,0,0,0
1,16459.9,13.16,98798.88,6,3,0,1.395,0.86,0.429139,2.574834,0.005166,13.37,0,0,0,1,1
0,0,0,94.15,1,1,0,1,1,0.996956,0.99695578,0.00304422,0,0,0,0,0,0
0,24.34,0.23,73.5,3,2,0,77.964349,50.5,33.666159,100.998477,0.001523001,0,0,0,0,0,0
0,0,0,1.52,1,1,0,1.764627,1.764627,1.764049,1.764048688,0.000578246,0,0,0,0,0,0
0,578.13,5275.82,667350.67,114,114,0,9.118,0.472808,0.471944,53.80162596,0.098506973,199,199,0,1,1,0
0,0,4206.08,88327.6,0,21,1,1.082908,0.561565,0,0,11.79287451,0,0,0,0,0,0
0,0,2984.33,319323.23,0,107,1,0.388358,0.19452,0,0,20.81362812,1.122202807,0,0,0,2,0
1,788.27,2371.02,195199.85,7,80,0,5.147288,1.24873,14.346119,100.4228342,-0.524473,0,0,0,0,1,1
0,0,1828.61,226748.1,0,124,1,1.146855,0.460757,0,0,57.13392745,1.902798424,0,0,0,2,0
0,21949.99,3560.28,152473.25,5,12,0,82.872942,17.250674,41.401458,207.0072896,0.000798008,0,0,0,0,0,0
1,0,0,1019.02,1,1,0,0.439367,0.439367,0.438884,0.438884,0.000483,0,0,0,0,1,1
1,0,0,1502.45,1,1,0,2,2,1.999958,1.999958,0.000042,13.37,0,0,0,1,1
0,4.25,22.68,107.68,4,4,0,2,1.3875,1.387059,5.548236,0.001764,0,0,0,0,0,0
0,5951.01,5739.43,1300238.5,179,41,0,8.795,1.980179,0.796748,142.6178066,-61.43048598,1157217.574,242044.0137,0,43,153,0
0,5.95,15721.75,975046.13,50,62,0,10000,3323.368933,4120.976238,206048.8119,0.061955675,0,0,0,0,0,0
0,1496.51,3546.17,320879.3,13,85,0,29.7242,7.529764,49.231229,640.0059707,0.023977937,16352.07875,16350.56783,0,26,4,0
0,7.4,68412.28,342098.38,5,5,0,379.606538,133.213451,133.212531,666.0626529,0.00460145,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,2.02E-09,2.02E-09,0,1,1,0
0,4.3,18630.29,130442.18,7,7,0,34.122415,16.06148,16.061044,112.4273048,0.00305458,0,0,0,0,0,0
1,795.28,0,1590.57,2,1,0,2.288005,2.288005,1.143919,2.287837,0.000168,13.37,0,0,0,1,1
0,4908.92,342.39,64843.1,13,3,0,6.903023,6.059471,2.987122,38.83259185,-20.65417872,0,0,0,0,0,0
0,0,8492.46,135879.3,0,16,1,40,14.993125,0,0,239.89,0,0,0,0,0,0
1,155.83,249.73,1778.05,5,4,0,1.059204,0.965421,1.088944,5.44472,-1.58303784,0,0,0,0,1,1
0,3,0.52,10.03,3,2,0,1589.337045,1000.5,666.99939,2000.998169,0.001830667,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,953.46,192599.92,0,202,1,0.866278,0.356378,0,0,71.98829922,2.113682515,0,0,0,2,0
1,14552.41,5103.36,138348.05,6,10,0,0.3,0.04571,0.075117,0.4507014,0.0063986,113.38,0,0,0,3,1
0,0,2453.98,245398.22,0,100,1,1.00586,0.497135,0,0,49.71351457,0.603300365,0,0,0,1,0
0,159.14,0.69,319.67,2,2,0,55.870304,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,44.54,49757.89,99604.87,2,2,0,4.5,2.505,2.502376,5.00475282,0.00524718,0,0,0,0,0,0
0,5436.34,13424.62,959797.43,100,31,0,75,10.7541,3.834513,383.4512927,-50.07420706,51421.35015,60841.95306,0,14,17,0
0,162.17,1.78,327.92,2,2,0,59.305768,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,14773.89,39386.73,723796.85,17,12,0,13.507885,2.46504,1.611382,27.39349,2.18698519,10221.63923,0,0,0,16,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,24419.57,0,146517.4,6,1,0,0.607,0.607,0.100726,0.60435377,0.002646,0,0,0,0,0,0
1,0,925.25,25710.23,1,2,0,0.5,0.344061,0.687491,0.687491194,0.00063,1.337,0,0,0,1,1
0,665.93,1629.77,1034064.3,126,583,0,1.007746,0.247472,1.144037,144.1487129,0.127546535,10518.38417,100,0,1,8,0
0,146.35,3876.54,437762.92,104,109,0,2.596323,1.029443,1.076123,111.9167766,0.292508694,367.2368623,0,0,0,3,0
0,30.46,23118.87,69447.97,3,3,0,0.367943,0.189471,0.189009,0.567026733,0.001386017,0,0,0,0,0,0
0,66.63,7081.72,407456.37,57,57,0,3.99,1.086914,1.086191,61.91290831,0.041211269,0,0,0,0,0,0
0,46.95,1729.27,875797.38,385,496,0,7.090526,0.855538,1.10147,424.0659746,0.28076615,59.63430598,0,0,0,5,0
1,485.61,0,971.22,2,1,0,0.98029,0.98029,1.235,2.47,-1.48971,13.37,0,0,0,1,1
0,15.88,394.63,563075.85,1363,1372,0,27,0.278498,0.277128,377.7253501,4.373287933,0,0,0,0,0,0
0,0,0,463.75,1,1,0,1,1,0.99938,0.99938,0.00062,0,0,0,0,0,0
0,0,0,57.7,1,1,0,0.48,0.48,0.479496,0.479496,0.000504,0,0,0,0,0,0
0,0,0,4.98,1,1,0,0.016,0.016,0.015528,0.015528341,0.000471659,0,0,0,0,0,0
0,206760.65,44272.81,959861,4,3,0,0.995,0.531028,0.397686,1.590745741,0.002337049,96.17659897,0,0,0,2,0
0,159.34,0.99,320.67,2,2,0,55.231255,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,33772.6,23070.09,408601.4,8,6,0,128,50.693054,38.019193,304.1535405,0.004783857,9580.355798,9580.355798,0,2,2,0
0,0,1843.72,226777.48,0,123,1,0.338214,0.18854,0,0,23.19036258,0.528096893,0,0,0,2,0
1,0,8.81,413.38,1,3,0,0.625,0.408333,1.224139,1.224139,0.000861,0,0,0,0,1,1
0,159727.26,11178.34,736283.63,3,23,0,150,56.520299,100,300,999.9668708,24592.78429,0,0,0,25,0
0,160.42,1.02,322.88,2,2,0,91.295211,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,162.98,0.19,326.55,2,3,0,62.218408,33.666667,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,0,123369.2,386465.55,1,3,0,0.48325,0.24287,0.4,0.4,0.32860901,275.340331,0,0,0,13,0
0,0,12333.54,148002.5,0,12,1,9.499416,3.923886,0,0,47.08662672,0.438443685,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
1,0,34.23,213333.8,1,17,0,4.999517,1.236433,21.518501,21.5185009,-0.499139,1.337,0,0,0,4,1
1,1197.55,3017.03,200480.4,49,47,0,6,0.665769,0.658775,32.27999744,-0.988848637,100,0,0,0,1,1
0,162.87,0.82,327.37,2,2,0,54.995105,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,1.27,0,2.55,2,1,0,1037.134475,1037.134475,518.566766,1037.133532,0.000943273,0,0,0,0,0,0
0,16915.18,387.45,222609.43,13,7,0,78,14.213714,7.650846,99.461,0.03499541,19.99000126,8.000001258,0,3,2,0
0,32.51,0,65.02,2,1,0,101,101,50.499475,100.99895,0.00105,0,0,0,0,0,0
1,0,0,7966.02,1,1,0,0.5,0.5,0.49895,0.49895,0.00105,1.337,0,0,0,1,1
0,160.91,0.63,323.08,2,2,0,65.760652,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,108.84,0.3,327.13,3,2,0,70.125144,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
1,8524.49,0,17048.98,2,1,0,0.073195,0.073195,0.035667,0.07133402,0.001861,0,0,0,0,1,1
0,0,0,2.5,1,1,0,0.854871,0.854871,0.853821,0.85382138,0.00105,0,0,0,0,0,0
0,1.46,0,4.37,3,2,0,1057.647105,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0.92,0.07,2.9,3,2,0,1041.659197,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,14776.15,132985.32,0,9,1,52.443,14.684167,0,0,132.1575,1.335120962,0,0,0,1,0
0,15.77,9984.86,130008.27,13,13,0,70.264534,37.80963,37.807872,491.5023316,0.02286363,0,0,0,0,0,0
0,377913.42,11269.86,812176.13,2,5,0,14,6.0254,7.5,15,15.127,7981.740116,0,0,0,13,0
0,34.61,0,103.82,3,1,0,101,101,33.666163,100.998488,0.001512,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,7.67,1358.11,647363.83,472,474,0,8.982452,0.7177,0.720321,339.9914469,0.19824001,0,0,0,0,0,0
0,607.75,548.74,1075109.2,1053,793,0,2000,73.687682,56.178977,59156.46283,-722.1311104,853019572.3,837875533.7,0,172,218,0
0,0,1926.03,192603.17,0,100,1,0.689411,0.293066,0,0,29.30656763,0.397975748,0,0,0,1,0
0,19106.22,11955.68,623697.85,17,25,0,1.011777,0.840221,1.352224,22.98781575,-1.982295699,0,0,0,0,0,0
0,4143.14,2443,955977.83,193,64,0,63,12.550453,4.632431,894.0592,-90.8301835,1300191.678,2675832.189,0,27,42,0
0,31.98,67019.02,201152.98,3,3,0,3,1.768363,1.766615,5.29984426,0.00524579,0,0,0,0,0,0
1,0,28631.39,200419.7,0,7,1,0,0,0,0,0,0,0,0,0,1,1
0,66981.25,32066.54,690486.32,6,9,0,8.83,1.54057,2.309629,13.8577714,0.007363058,1979.142737,99.3,0,2,8,0
0,7.06,0,14.12,2,1,0,75,75,37.499496,74.998992,0.001008,0,0,0,0,0,0
0,0,2723.62,291427.1,0,107,1,0.52167,0.217338,0,0,23.2551381,2.894256389,0,0,0,3,0
0,9.29,12169.26,60892.75,5,5,0,15.437498,5.971298,5.970857,29.854286,0.002205,0,0,0,0,0,0
0,0,2.69,6.85,1,2,0,0.01,0.0055,0.001,0.001,0.01,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,648269.12,1,1,0,0.001,0.001,0.00079,0.00079,0.00021,0,0,0,0,0,0
0,164.02,0.06,328.15,2,2,0,61.573001,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,157.54,0,315.08,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,38.27,1397.33,913446.13,245,647,0,4.989268,0.927509,2.448532,599.890459,0.208079386,0,0,0,0,0,0
0,158.22,0.33,317.1,2,2,0,54.838452,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,14.52,2276.36,701025.08,307,306,0,2.99,0.997379,0.99348,304.9984025,0.199447222,10011.01,0,0,0,2,0
1,964.04,608.44,6542.78,3,6,0,10,2.007422,1,3,9.04453369,112.37,0,0,0,3,1
1,0,36.88,8763.57,1,2,0,1.6,0.961089,1.921128,1.92112811,0.00105,1.337,0,0,0,1,1
0,0,16897.25,168972.47,0,10,1,5,1.335953,0,0,13.35953311,0.349818349,0,0,0,2,0
0,0,0,13.33,1,1,0,2.010797,2.010797,2.010251,2.01025138,0.000546,0,0,0,0,0,0
1,943.8,198.21,14478.57,4,54,0,1.010432,0.450367,6.544374,26.17749753,-1.857677,0,0,0,0,1,1
1,1102.7,1539.22,273956.87,60,135,0,185,11.630049,26.167127,1570.027634,0.0290091,116.6361731,0,0,0,1,1
0,11234.44,8373.38,641965.47,40,23,0,20.91296,3.305629,1.894175,75.767,0.262467448,2302.291006,2005.050283,0,4,17,0
0,0,335.15,362971.85,0,1083,0,0,0,0,0,0,22035205.85,21771704.14,0,460,5,0
0,0,22678.02,226780.17,0,10,1,324.025,38.1085,0,0,381.085,0,0,0,0,0,0
0,2.2,0.52,9.82,4,2,0,1617.555053,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
1,0,1047.41,30346.63,1,23,0,3.401928,0.652662,15.009275,15.00927481,0.001953,1.337,0,0,0,2,1
0,0,5832.88,128323.4,0,22,1,0.4,0.148824,0,0,3.274129074,0,0,0,0,0,0
0,0,5112.73,291425.73,0,57,1,2.373559,0.625284,0,0,35.64120616,1.014505085,0,0,0,2,0
0,1.76,29819.4,298211.67,10,10,0,3.795,1.481561,1.480751,14.80751235,0.00809601,0,0,0,0,0,0
1,0,49.01,16932.38,1,3,0,0.5,0.335,1.004139,1.004139,0.000861,1.337,0,0,0,1,1
0,0,0,2.57,1,1,0,0.1,0.1,0.099214,0.09921394,0.00078606,0,0,0,0,0,0
0,5230.72,7120.41,318226.72,20,30,0,40.390017,1.985737,2.977908,59.55816,0.01395652,608.5476138,602.28,0,3,5,0
0,22344.75,4054,905547.75,32,47,0,100.645438,22.474439,21.09925,675.17599,381.1226609,36777.89434,0,0,0,27,0
0,2.23,0,8.92,4,2,0,1901.989014,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
1,9379.57,57.54,312115.32,33,45,0,499,17.759977,24.216943,799.1591239,0.039860586,354635.392,348848.5964,0,5,37,1
0,1830.28,1737.35,876611.4,48,454,0,1.006572,0.189625,1.793116,86.06955151,0.020279694,584.2601465,101.0140599,0,2,7,0
0,109.23,0,327.7,3,1,0,101,101,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,5356.77,2959.25,1570626.52,75,397,0,2,0.25555,1.351894,101.3920784,0.061397356,194366.6614,198.352,0,2,39,0
0,219.89,8587.79,1161966.2,90,133,0,1.19774,0.600286,0.881845,79.36606672,0.472025124,102.0966112,0,0,0,2,0
1,102467.25,275.64,206037.05,2,4,0,2.983513,1.005663,2.010465,4.02093021,0.001722,1.337,0,0,0,2,1
0,22.09,0,66.27,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,4474.75,3089.52,846148.02,167,32,0,30,7.778315,1.916802,320.1059665,-71.19987796,596517.349,469421.8284,0,32,74,0
0,13.99,1377.45,19466.22,13,14,0,316,27.572069,29.692347,386.0005174,0.008446601,0,0,0,0,0,0
0,21.2,2.7,69,3,2,0,92.466523,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,1505.99,815.8,37022.95,17,14,0,1.527054,0.781516,0.64278,10.92726633,0.013961129,2009.117029,2009.117029,0,6,2,0
1,0,0,0,0,1,0,0.13,0.13,0,0,0.13,0,0,0,0,1,1
0,5161.43,6369.79,210634.62,26,12,0,10,3.445242,1.588759,41.30772933,0.035176362,316.9287478,300,0,2,6,0
0,0,0,592.38,1,1,0,0.15,0.15,0.14938,0.14938,0.00062,0,0,0,0,0,0
0,12133.84,6248.89,73894.83,3,6,0,69.8,16.704575,33.405525,100.2165742,0.0108785,0,0,0,0,0,0
0,1.62,0.08,5.03,3,2,0,1474.650041,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,23386.41,0,304023.28,13,1,0,88.505496,88.505496,20.415231,265.398006,-176.8925105,298892,298892,0,1,1,0
0,53.34,823.96,275042.98,306,314,0,20.506314,2.062174,2.115667,647.3941219,0.128541003,0,0,0,0,0,0
